Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,245.97999572753906,251.2100067138672,245.9499969482422,250.17999267578125,243.02587890625,126925200
2019-01-03,248.22999572753906,248.57000732421875,243.6699981689453,244.2100067138672,237.22659301757812,144140700
2019-01-04,247.58999633789062,253.11000061035156,247.1699981689453,252.38999938964844,245.17266845703125,142628800
2019-01-07,252.69000244140625,255.9499969482422,251.69000244140625,254.3800048828125,247.10577392578125,103139100
2019-01-08,256.82000732421875,257.30999755859375,254.0,256.7699890136719,249.42739868164062,102512600
2019-01-09,257.55999755859375,258.9100036621094,256.19000244140625,257.9700012207031,250.59312438964844,95006600
2019-01-10,256.260009765625,259.1600036621094,255.5,258.8800048828125,251.4770965576172,96823900
2019-01-11,257.67999267578125,259.010009765625,257.0299987792969,258.9800109863281,251.57423400878906,73858100
2019-01-14,256.8599853515625,258.29998779296875,256.4100036621094,257.3999938964844,250.03941345214844,70908200
2019-01-15,257.82000732421875,260.70001220703125,257.80999755859375,260.3500061035156,252.9050750732422,85208300
2019-01-16,260.8299865722656,261.9700012207031,260.6000061035156,260.9800109863281,253.5170135498047,77636700
2019-01-17,260.010009765625,263.9200134277344,259.9599914550781,262.9599914550781,255.44044494628906,96118400
2019-01-18,264.9800109863281,266.9800109863281,263.0,266.4599914550781,258.84033203125,127900300
2019-01-22,264.82000732421875,265.05999755859375,261.05999755859375,262.8599853515625,255.34326171875,115531200
2019-01-23,264.010009765625,264.7900085449219,260.6600036621094,263.4100036621094,255.8775634765625,86030300
2019-01-24,263.2099914550781,264.20001220703125,262.0799865722656,263.54998779296875,256.0135192871094,59204100
2019-01-25,265.6099853515625,266.70001220703125,263.6600036621094,265.7799987792969,258.1797790527344,96883400
2019-01-28,263.3900146484375,263.8299865722656,261.7900085449219,263.760009765625,256.2175598144531,85613700
2019-01-29,263.9200134277344,264.54998779296875,262.4800109863281,263.4100036621094,255.8775634765625,66136300
2019-01-30,265.1000061035156,268.5199890136719,264.25,267.5799865722656,259.92828369140625,92473700
2019-01-31,267.510009765625,270.4700012207031,267.2699890136719,269.92999267578125,262.21112060546875,104012100
2019-02-01,270.1499938964844,271.20001220703125,269.17999267578125,270.05999755859375,262.3373718261719,85782500
2019-02-04,270.1099853515625,272.0299987792969,269.3599853515625,271.9599914550781,264.18304443359375,60744800
